,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
1653,17656347,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644595,=,nM,49.0,CHEMBL3105,Homo sapiens,IC50,nM,49.0
1654,17656348,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644596,=,nM,11.0,CHEMBL3105,Homo sapiens,IC50,nM,11.0
1655,17656349,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644597,=,nM,52.0,CHEMBL3105,Homo sapiens,IC50,nM,52.0
1656,17656350,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644598,=,nM,15.0,CHEMBL3105,Homo sapiens,IC50,nM,15.0
1657,17656351,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644599,=,nM,21.0,CHEMBL3105,Homo sapiens,IC50,nM,21.0
1658,17656352,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644600,=,nM,23.0,CHEMBL3105,Homo sapiens,IC50,nM,23.0
1659,17656353,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644601,=,nM,14.0,CHEMBL3105,Homo sapiens,IC50,nM,14.0
1660,17656354,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644602,=,nM,18.0,CHEMBL3105,Homo sapiens,IC50,nM,18.0
1661,17656355,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644603,=,nM,27.0,CHEMBL3105,Homo sapiens,IC50,nM,27.0
1662,17656356,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644604,=,nM,17.0,CHEMBL3105,Homo sapiens,IC50,nM,17.0
1663,17656357,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644605,=,nM,13.0,CHEMBL3105,Homo sapiens,IC50,nM,13.0
1664,17656358,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644606,=,nM,23.0,CHEMBL3105,Homo sapiens,IC50,nM,23.0
1665,17656359,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644607,=,nM,24.0,CHEMBL3105,Homo sapiens,IC50,nM,24.0
1666,17656360,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644608,=,nM,27.0,CHEMBL3105,Homo sapiens,IC50,nM,27.0
1667,17656361,CHEMBL3887103,"Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.",B,CHEMBL3644609,=,nM,22.0,CHEMBL3105,Homo sapiens,IC50,nM,22.0
